customer_id,signup_date,region,age,plan,contract,payment_method,tenure_months,monthly_charges,support_tickets,late_payments,nps,usage_hours,last_login_days,auto_pay,churn,churn_date
CUST-02843,2021-07-29,Sul,41,Premium,Bienal,Pix,59,147.41,4,0,7,4.9,5,Sim,0,
CUST-02844,2024-01-26,Sudeste,46,Básico,Mensal,Pix,29,93.56,4,0,5,13.7,2,Sim,0,
CUST-02845,2025-10-06,Sudeste,18,Básico,Anual,Boleto,8,67.32,1,0,10,18.9,32,Não,0,
CUST-02846,2021-12-07,Sul,35,Padrão,Bienal,Cartão,55,95.1,3,0,8,17.1,10,Não,0,
CUST-02847,2021-03-07,Sudeste,58,Premium,Anual,Pix,64,176.36,1,2,5,39.2,8,Sim,1,2026-03-13
CUST-02848,2025-07-23,Sudeste,36,Premium,Anual,Débito automático,11,154.68,1,1,7,21.0,9,Não,0,
CUST-02849,2023-05-17,Nordeste,57,Básico,Mensal,Pix,38,63.56,2,1,8,35.3,4,Sim,0,
CUST-02850,2024-03-24,Sudeste,47,Padrão,Bienal,Cartão,27,91.04,3,0,8,37.9,13,Sim,0,
CUST-02851,2024-05-08,Sudeste,26,Padrão,Mensal,Pix,26,98.76,1,2,8,29.1,17,Não,1,2026-03-10
CUST-02852,2025-11-22,Sul,35,Padrão,Bienal,Cartão,7,95.16,0,1,8,58.8,7,Sim,0,
CUST-02853,2022-01-21,Nordeste,37,Padrão,Mensal,Pix,54,88.47,2,1,9,36.5,11,Sim,0,
CUST-02854,2024-11-04,Sudeste,28,Padrão,Anual,Pix,20,102.4,1,0,9,11.2,2,Sim,0,
CUST-02855,2020-07-25,Nordeste,27,Padrão,Bienal,Pix,72,90.06,3,0,9,36.6,16,Não,0,
CUST-02856,2024-08-01,Norte,57,Básico,Mensal,Pix,23,67.06,1,0,3,28.6,10,Não,1,2026-04-13
CUST-02857,2024-12-09,Nordeste,27,Básico,Mensal,Cartão,18,54.74,4,1,3,91.9,13,Não,1,2026-05-25
CUST-02858,2024-11-08,Sul,52,Básico,Mensal,Pix,19,39.0,1,2,5,8.7,6,Sim,0,
CUST-02859,2024-07-29,Nordeste,34,Básico,Anual,Cartão,23,67.69,2,1,7,53.0,7,Sim,0,
CUST-02860,2024-07-20,Sul,39,Padrão,Anual,Pix,23,107.93,1,0,6,41.3,9,Sim,0,
CUST-02861,2021-12-25,Sudeste,46,Premium,Mensal,Boleto,54,190.55,1,2,5,26.3,14,Sim,0,
CUST-02862,2024-07-31,Sul,32,Premium,Anual,Cartão,23,159.25,2,2,8,22.0,2,Não,1,2026-05-08
CUST-02863,2021-07-23,Sudeste,46,Básico,Bienal,Débito automático,60,61.57,2,1,5,50.8,16,Não,0,
CUST-02864,2022-02-17,Sudeste,18,Básico,Bienal,Boleto,53,65.7,1,0,2,35.4,22,Sim,0,
CUST-02865,2022-06-05,Sudeste,44,Padrão,Anual,Cartão,49,113.28,1,2,4,6.8,6,Não,0,
CUST-02866,2022-11-29,Sudeste,18,Padrão,Bienal,Pix,43,112.4,1,0,6,65.7,6,Sim,0,
CUST-02867,2025-07-05,Sudeste,36,Básico,Anual,Cartão,12,63.46,1,0,7,31.1,18,Sim,0,
CUST-02868,2022-10-09,Sul,49,Padrão,Mensal,Cartão,45,98.54,1,0,9,57.0,32,Sim,1,2026-03-13
CUST-02869,2022-02-16,Norte,46,Básico,Bienal,Débito automático,53,70.8,1,0,8,31.8,2,Não,0,
CUST-02870,2021-05-20,Sudeste,23,Básico,Mensal,Boleto,62,57.96,1,0,3,24.7,8,Não,0,
CUST-02871,2025-11-15,Nordeste,25,Padrão,Bienal,Boleto,7,80.95,3,1,10,33.7,1,Não,0,
CUST-02872,2022-03-10,Sul,31,Padrão,Anual,Boleto,52,77.98,1,1,7,73.2,2,Sim,0,
CUST-02873,2025-11-06,Sudeste,41,Padrão,Anual,Débito automático,7,94.89,0,0,7,27.4,12,Não,0,
CUST-02874,2023-03-10,Sudeste,18,Padrão,Mensal,Débito automático,40,100.68,1,2,7,19.7,7,Não,1,2026-01-14
CUST-02875,2023-06-29,Sudeste,39,Premium,Mensal,Cartão,36,193.61,3,0,5,33.0,11,Sim,1,2026-03-06
CUST-02876,2025-04-27,Sudeste,43,Básico,Mensal,Cartão,14,57.32,1,1,8,59.2,9,Não,1,2026-04-25
CUST-02877,2024-02-03,Sudeste,36,Padrão,Anual,Pix,29,99.65,0,1,3,24.6,7,Sim,0,
CUST-02878,2024-06-03,Sudeste,45,Básico,Anual,Pix,25,53.34,0,1,10,105.3,16,Sim,0,
CUST-02879,2023-05-25,Sul,42,Padrão,Mensal,Pix,37,107.66,0,1,7,10.4,19,Sim,1,2026-01-07
CUST-02880,2024-02-23,Sudeste,33,Padrão,Mensal,Cartão,28,102.92,2,1,8,38.2,6,Sim,0,
CUST-02881,2023-08-19,Sudeste,18,Padrão,Anual,Boleto,34,90.06,2,0,8,31.0,2,Não,0,
CUST-02882,2024-08-14,Sudeste,41,Básico,Mensal,Cartão,22,44.84,3,1,6,22.1,10,Sim,0,
CUST-02883,2020-07-15,Sul,28,Padrão,Mensal,Boleto,72,93.37,1,0,10,67.5,2,Sim,0,
CUST-02884,2023-08-29,Sudeste,32,Básico,Mensal,Pix,34,47.19,3,0,6,36.7,1,Sim,0,
CUST-02885,2024-11-11,Sul,45,Premium,Anual,Cartão,19,155.76,0,1,5,61.9,3,Sim,0,
CUST-02886,2024-12-12,Sudeste,56,Básico,Anual,Débito automático,18,60.98,2,3,7,19.9,3,Sim,0,
CUST-02887,2022-11-05,Sudeste,39,Premium,Anual,Pix,44,151.98,3,3,4,30.7,12,Não,0,
CUST-02888,2020-07-12,Norte,46,Padrão,Mensal,Boleto,72,119.36,1,1,6,16.0,23,Sim,0,
CUST-02889,2021-10-12,Sudeste,22,Padrão,Mensal,Débito automático,57,115.23,1,0,8,60.4,19,Sim,0,
CUST-02890,2024-03-25,Sudeste,42,Padrão,Anual,Cartão,27,95.79,2,0,9,21.8,4,Não,0,
CUST-02891,2025-12-09,Sudeste,38,Padrão,Bienal,Cartão,6,85.5,2,0,7,17.7,7,Sim,0,
CUST-02892,2025-04-08,Norte,54,Padrão,Mensal,Cartão,14,98.58,0,1,5,53.6,5,Sim,1,2026-04-30
CUST-02893,2025-01-31,Nordeste,33,Padrão,Anual,Cartão,17,97.13,2,0,6,62.6,16,Sim,0,
CUST-02894,2025-12-09,Nordeste,36,Padrão,Anual,Débito automático,6,98.12,1,0,6,29.9,9,Não,0,
CUST-02895,2024-07-09,Norte,52,Padrão,Bienal,Boleto,24,93.43,4,1,7,55.8,13,Sim,0,
CUST-02896,2023-03-13,Sudeste,38,Padrão,Mensal,Pix,40,84.31,4,2,6,36.9,3,Não,0,
CUST-02897,2024-10-11,Norte,26,Padrão,Mensal,Boleto,20,99.49,4,0,5,39.3,37,Sim,1,2026-03-06
CUST-02898,2022-08-03,Sudeste,70,Padrão,Mensal,Débito automático,47,94.09,1,0,5,17.5,1,Sim,0,
CUST-02899,2024-12-12,Nordeste,26,Padrão,Anual,Cartão,18,95.33,5,0,3,19.8,2,Sim,0,
CUST-02900,2025-09-30,Sudeste,38,Padrão,Anual,Cartão,9,100.32,2,0,9,47.7,13,Não,0,
CUST-02901,2025-02-19,Sudeste,43,Premium,Mensal,Boleto,16,158.03,1,0,9,26.4,1,Sim,0,
CUST-02902,2025-04-06,Norte,42,Básico,Mensal,Boleto,15,60.01,2,0,5,11.1,23,Sim,0,
CUST-02903,2025-11-13,Sudeste,37,Básico,Mensal,Cartão,7,53.44,1,0,8,38.2,19,Sim,0,
CUST-02904,2025-06-23,Norte,37,Básico,Anual,Pix,12,64.04,1,1,7,30.7,12,Sim,0,
CUST-02905,2026-01-28,Sudeste,36,Padrão,Bienal,Cartão,5,88.95,0,1,4,23.5,3,Sim,1,2026-06-14
CUST-02906,2026-01-23,Nordeste,26,Padrão,Mensal,Pix,5,83.77,4,2,5,12.5,13,Sim,1,2026-04-23
CUST-02907,2024-11-04,Norte,65,Padrão,Anual,Boleto,20,86.54,3,0,7,29.0,6,Sim,0,
CUST-02908,2025-01-09,Sudeste,36,Básico,Mensal,Cartão,17,49.53,1,0,9,29.8,2,Sim,0,
CUST-02909,2020-07-18,Centro-Oeste,46,Premium,Bienal,Boleto,72,140.97,0,0,8,32.1,6,Sim,0,
CUST-02910,2025-05-10,Sul,35,Padrão,Anual,Pix,13,75.3,2,1,6,7.1,6,Sim,0,
CUST-02911,2024-12-04,Nordeste,35,Padrão,Mensal,Boleto,19,106.05,2,2,8,44.0,6,Sim,1,2026-03-01
CUST-02912,2023-12-24,Sudeste,34,Básico,Anual,Boleto,30,76.84,1,0,7,36.9,11,Sim,0,
CUST-02913,2022-06-02,Sul,20,Básico,Anual,Pix,49,66.81,2,0,6,13.2,4,Sim,0,
CUST-02914,2021-06-26,Nordeste,37,Básico,Bienal,Cartão,61,52.24,2,3,9,42.3,5,Sim,0,
CUST-02915,2023-12-20,Sul,34,Básico,Anual,Cartão,30,39.0,1,1,7,40.3,6,Sim,0,
CUST-02916,2024-07-07,Sudeste,53,Padrão,Mensal,Boleto,24,101.69,2,0,8,36.8,17,Não,0,
CUST-02917,2025-03-11,Sudeste,25,Básico,Mensal,Boleto,15,39.0,2,3,5,23.9,26,Não,1,2026-06-14
CUST-02918,2024-03-05,Centro-Oeste,32,Básico,Anual,Cartão,28,57.79,1,0,6,48.9,2,Não,0,
CUST-02919,2021-09-05,Sudeste,28,Básico,Mensal,Débito automático,58,47.81,1,0,9,65.0,5,Sim,0,
CUST-02920,2024-03-23,Nordeste,56,Básico,Bienal,Boleto,27,39.0,2,0,7,29.4,9,Não,0,
CUST-02921,2023-07-19,Norte,29,Básico,Mensal,Cartão,35,79.73,1,1,7,16.1,1,Não,0,
CUST-02922,2022-10-03,Sudeste,46,Básico,Bienal,Cartão,45,41.42,4,0,5,19.4,5,Não,0,
CUST-02923,2023-09-21,Sudeste,51,Básico,Mensal,Pix,33,54.02,5,0,8,17.8,12,Sim,0,
CUST-02924,2023-06-14,Nordeste,37,Padrão,Mensal,Cartão,37,97.19,2,0,5,36.2,8,Não,0,
CUST-02925,2023-10-15,Sudeste,22,Premium,Mensal,Débito automático,32,152.41,6,0,8,37.4,2,Não,0,
CUST-02926,2025-06-14,Sul,23,Padrão,Anual,Boleto,12,105.5,3,0,5,7.2,13,Não,1,2026-04-10
CUST-02927,2024-02-20,Nordeste,49,Básico,Anual,Cartão,28,48.63,3,1,7,21.9,12,Sim,0,
CUST-02928,2024-01-11,Sul,24,Premium,Mensal,Pix,30,164.35,1,0,10,36.8,4,Não,0,
CUST-02929,2020-07-25,Sudeste,44,Premium,Mensal,Cartão,72,163.46,2,0,8,35.4,21,Sim,0,
CUST-02930,2025-02-14,Nordeste,40,Padrão,Bienal,Pix,16,79.71,4,0,6,22.7,8,Sim,1,2026-05-23
CUST-02931,2024-01-16,Sul,44,Básico,Mensal,Cartão,29,62.3,4,0,9,32.2,2,Não,0,
CUST-02932,2024-10-10,Sudeste,45,Padrão,Mensal,Boleto,20,84.24,3,1,6,101.7,8,Sim,0,
CUST-02933,2020-10-31,Sul,28,Premium,Bienal,Boleto,68,142.68,3,5,5,32.3,11,Sim,1,2026-04-22
CUST-02934,2022-02-10,Centro-Oeste,27,Padrão,Mensal,Débito automático,53,103.07,0,0,6,17.9,1,Não,1,2026-02-24
CUST-02935,2024-02-09,Nordeste,48,Padrão,Mensal,Cartão,29,93.28,1,1,9,26.8,10,Não,0,
CUST-02936,2026-05-07,Sul,31,Padrão,Mensal,Pix,1,104.22,2,1,9,53.2,4,Sim,0,
CUST-02937,2022-01-07,Sudeste,18,Premium,Anual,Boleto,54,164.34,1,0,6,25.4,19,Não,0,
CUST-02938,2025-10-04,Sudeste,47,Básico,Mensal,Pix,8,39.01,2,1,7,29.7,9,Sim,0,
CUST-02939,2026-01-30,Sudeste,27,Básico,Bienal,Pix,5,69.37,3,0,8,60.8,8,Não,0,
CUST-02940,2022-08-18,Sudeste,45,Premium,Mensal,Débito automático,47,162.99,1,0,10,18.0,6,Sim,0,
CUST-02941,2023-06-17,Norte,56,Básico,Bienal,Boleto,36,50.79,0,2,7,34.8,17,Sim,0,
CUST-02942,2023-09-12,Sudeste,39,Padrão,Mensal,Débito automático,34,97.1,3,1,10,26.7,11,Sim,0,
CUST-02943,2025-02-12,Nordeste,51,Básico,Mensal,Pix,16,69.77,2,0,8,38.4,10,Não,0,
CUST-02944,2025-11-18,Sudeste,41,Básico,Mensal,Pix,7,54.53,0,0,9,26.2,18,Não,0,
CUST-02945,2026-04-27,Sudeste,58,Básico,Mensal,Pix,2,88.61,1,0,9,14.7,20,Não,1,2026-05-03
CUST-02946,2023-08-16,Sudeste,26,Padrão,Mensal,Pix,34,119.87,4,0,7,16.8,2,Não,0,
CUST-02947,2025-09-18,Sudeste,39,Padrão,Anual,Cartão,9,100.63,0,0,7,58.2,44,Não,0,
CUST-02948,2023-04-28,Nordeste,47,Padrão,Anual,Débito automático,38,95.81,3,1,7,33.8,1,Não,0,
CUST-02949,2025-08-31,Norte,37,Básico,Anual,Pix,10,56.41,3,1,8,28.6,8,Sim,0,
CUST-02950,2024-01-06,Centro-Oeste,53,Premium,Mensal,Pix,30,150.59,1,3,10,66.1,2,Não,0,
CUST-02951,2025-07-08,Sudeste,34,Padrão,Anual,Débito automático,11,100.75,3,0,10,39.1,13,Sim,0,
CUST-02952,2022-11-09,Nordeste,64,Premium,Mensal,Boleto,44,168.63,3,0,10,25.2,14,Não,1,2026-02-28
CUST-02953,2023-10-03,Sudeste,64,Básico,Anual,Cartão,33,40.11,1,2,6,36.8,2,Não,1,2026-05-03
CUST-02954,2024-03-11,Centro-Oeste,42,Básico,Anual,Pix,28,68.0,2,1,6,57.8,17,Sim,0,
CUST-02955,2025-05-14,Sul,46,Padrão,Mensal,Pix,13,112.07,3,0,5,47.7,0,Não,0,
CUST-02956,2025-11-27,Sudeste,53,Premium,Mensal,Cartão,7,167.01,2,0,7,25.7,13,Não,1,2026-02-23
CUST-02957,2023-08-28,Sudeste,25,Básico,Bienal,Cartão,34,57.18,4,0,9,34.9,1,Sim,0,
CUST-02958,2025-02-12,Sudeste,23,Padrão,Mensal,Boleto,16,106.43,3,1,6,29.4,19,Sim,1,2026-03-10
CUST-02959,2024-03-24,Sudeste,54,Padrão,Anual,Boleto,27,117.19,0,1,7,90.8,5,Não,0,
CUST-02960,2024-05-12,Centro-Oeste,42,Básico,Bienal,Débito automático,25,58.19,0,0,8,88.6,3,Sim,0,
CUST-02961,2024-06-20,Nordeste,36,Padrão,Mensal,Pix,24,99.33,1,0,6,47.2,21,Não,1,2026-01-16
CUST-02962,2022-01-25,Norte,39,Básico,Mensal,Pix,53,88.86,1,0,7,20.2,13,Sim,1,2026-02-28
CUST-02963,2024-05-28,Sudeste,18,Básico,Mensal,Cartão,25,63.3,2,0,9,48.8,6,Sim,1,2026-01-09
CUST-02964,2025-06-27,Sul,37,Premium,Anual,Débito automático,12,144.9,1,0,7,12.3,8,Sim,0,
CUST-02965,2023-03-19,Sudeste,30,Padrão,Mensal,Débito automático,39,111.22,2,1,6,11.6,22,Sim,1,2026-06-06
CUST-02966,2023-04-20,Sul,50,Padrão,Mensal,Débito automático,38,104.63,1,1,7,35.4,5,Sim,0,
CUST-02967,2025-03-30,Sudeste,51,Padrão,Mensal,Pix,15,89.82,1,1,8,34.9,2,Não,1,2026-03-29
CUST-02968,2025-05-30,Sudeste,46,Premium,Bienal,Cartão,13,143.54,1,1,10,35.8,8,Sim,1,2026-06-19
CUST-02969,2023-10-19,Sul,44,Padrão,Bienal,Pix,32,102.34,2,0,10,43.3,4,Não,0,
CUST-02970,2025-09-27,Sudeste,21,Padrão,Anual,Pix,9,98.16,1,0,10,27.6,11,Sim,0,
CUST-02971,2023-10-08,Sul,46,Básico,Bienal,Pix,33,41.58,4,1,5,49.9,10,Sim,0,
CUST-02972,2021-05-24,Nordeste,47,Padrão,Anual,Cartão,62,97.76,3,0,10,26.0,7,Não,0,
CUST-02973,2023-03-29,Sudeste,54,Padrão,Bienal,Cartão,39,96.88,1,0,10,36.0,3,Sim,0,
CUST-02974,2021-02-05,Norte,64,Padrão,Mensal,Pix,65,98.13,2,2,7,21.5,6,Não,1,2026-06-19
CUST-02975,2024-04-11,Sul,19,Básico,Mensal,Débito automático,27,65.88,1,0,6,29.3,9,Sim,1,2026-04-21
CUST-02976,2024-04-04,Nordeste,34,Básico,Bienal,Boleto,27,39.0,4,0,9,25.4,4,Sim,0,
CUST-02977,2024-01-21,Nordeste,30,Premium,Mensal,Boleto,29,143.43,4,1,6,29.5,5,Não,0,
CUST-02978,2023-08-01,Nordeste,41,Premium,Mensal,Cartão,35,152.18,2,0,5,44.2,14,Sim,0,
CUST-02979,2023-09-12,Nordeste,39,Básico,Anual,Boleto,34,77.57,2,0,4,49.1,4,Não,0,
CUST-02980,2025-05-27,Centro-Oeste,36,Padrão,Anual,Pix,13,132.15,4,0,4,52.1,5,Não,0,
CUST-02981,2024-05-16,Nordeste,51,Padrão,Mensal,Cartão,25,99.07,0,1,8,26.0,3,Sim,0,
CUST-02982,2022-03-20,Sudeste,26,Padrão,Mensal,Pix,52,99.64,0,0,9,38.3,5,Sim,0,
CUST-02983,2025-07-26,Sudeste,27,Padrão,Mensal,Cartão,11,64.79,2,0,5,21.5,2,Sim,0,
CUST-02984,2024-02-06,Sul,27,Padrão,Mensal,Débito automático,29,111.66,1,1,8,42.9,7,Não,0,
CUST-02985,2023-08-22,Sudeste,35,Básico,Mensal,Débito automático,34,65.3,3,0,8,14.2,5,Não,1,2026-05-28
CUST-02986,2023-09-10,Sudeste,24,Básico,Mensal,Cartão,34,62.96,0,2,8,71.7,10,Sim,0,
CUST-02987,2025-11-25,Sudeste,38,Padrão,Anual,Pix,7,81.55,1,1,9,22.7,7,Não,0,
CUST-02988,2025-07-29,Sul,37,Padrão,Mensal,Pix,11,126.72,1,1,8,39.8,5,Não,1,2026-02-25
CUST-02989,2022-04-06,Sudeste,30,Básico,Mensal,Cartão,51,80.29,2,1,10,99.9,15,Sim,0,
CUST-02990,2022-05-12,Nordeste,49,Básico,Anual,Boleto,50,63.12,1,1,8,27.3,23,Sim,0,
CUST-02991,2024-05-06,Nordeste,38,Padrão,Mensal,Boleto,26,112.89,1,0,4,40.2,5,Não,1,2026-01-12
CUST-02992,2023-11-28,Nordeste,52,Padrão,Mensal,Boleto,31,99.72,4,1,10,14.9,13,Não,1,2026-02-22
CUST-02993,2025-06-19,Sudeste,37,Básico,Mensal,Cartão,12,70.5,6,1,5,38.3,6,Não,1,2026-02-25
CUST-02994,2025-09-27,Sul,39,Padrão,Anual,Pix,9,80.7,1,1,7,17.9,3,Não,0,
CUST-02995,2026-01-14,Sul,32,Premium,Mensal,Cartão,5,127.17,1,0,10,31.2,10,Sim,0,
CUST-02996,2025-09-14,Sul,39,Básico,Mensal,Cartão,9,41.23,3,0,8,13.2,9,Sim,1,2026-06-01
CUST-02997,2023-12-09,Nordeste,48,Padrão,Anual,Cartão,31,87.71,2,1,5,37.7,11,Não,1,2026-03-28
CUST-02998,2024-08-02,Sudeste,34,Básico,Anual,Cartão,23,49.99,2,3,8,28.7,8,Não,0,
CUST-02999,2024-03-11,Norte,45,Padrão,Anual,Cartão,28,105.27,1,0,8,28.0,7,Sim,0,
CUST-03000,2024-04-05,Sudeste,29,Básico,Bienal,Pix,27,55.4,2,1,8,12.0,6,Não,0,
CUST-03001,2025-08-03,Nordeste,48,Básico,Anual,Boleto,11,58.6,0,4,6,35.2,14,Sim,0,
CUST-03002,2023-09-18,Sul,32,Básico,Mensal,Cartão,33,42.42,3,0,4,28.3,10,Sim,0,
CUST-03003,2021-12-17,Sudeste,49,Básico,Mensal,Cartão,55,41.2,1,1,5,22.4,9,Não,0,
CUST-03004,2025-07-28,Nordeste,40,Premium,Mensal,Débito automático,11,159.58,3,2,5,19.4,8,Não,1,2026-05-17
CUST-03005,2024-07-09,Sudeste,57,Padrão,Mensal,Débito automático,24,91.41,0,0,10,41.9,4,Sim,0,
CUST-03006,2023-03-09,Nordeste,25,Premium,Mensal,Cartão,40,159.06,2,1,5,36.5,7,Sim,1,2026-03-23
CUST-03007,2022-05-02,Sul,21,Padrão,Mensal,Pix,50,106.62,2,1,7,32.7,15,Sim,0,
CUST-03008,2023-08-01,Sudeste,32,Padrão,Anual,Cartão,35,121.95,2,0,10,81.4,4,Não,0,
CUST-03009,2025-06-08,Sudeste,22,Básico,Anual,Débito automático,12,58.71,3,1,8,51.4,3,Sim,0,
CUST-03010,2026-01-05,Nordeste,22,Padrão,Mensal,Pix,5,124.39,4,1,10,42.4,2,Sim,1,2026-01-31
CUST-03011,2024-10-16,Sudeste,46,Padrão,Mensal,Cartão,20,104.69,2,3,6,32.9,13,Sim,1,2026-06-20
CUST-03012,2024-08-15,Centro-Oeste,39,Premium,Mensal,Boleto,22,168.65,4,1,8,40.6,29,Não,1,2026-03-24
CUST-03013,2022-05-09,Nordeste,33,Premium,Mensal,Boleto,50,173.74,0,1,10,66.8,27,Sim,0,
CUST-03014,2024-12-01,Nordeste,34,Básico,Mensal,Cartão,19,69.08,0,0,9,14.0,1,Sim,1,2026-05-25
CUST-03015,2025-07-24,Sudeste,32,Padrão,Mensal,Cartão,11,87.78,3,0,9,36.8,4,Sim,0,
CUST-03016,2025-05-06,Nordeste,59,Padrão,Mensal,Pix,14,114.16,1,0,5,39.9,8,Sim,0,
CUST-03017,2023-08-07,Norte,30,Padrão,Bienal,Cartão,35,93.76,0,1,9,18.2,16,Não,0,
CUST-03018,2024-04-30,Sudeste,23,Básico,Mensal,Cartão,26,63.22,5,0,8,33.5,1,Não,0,
CUST-03019,2024-07-11,Sudeste,49,Padrão,Mensal,Boleto,23,100.86,3,0,7,44.9,2,Não,0,
CUST-03020,2022-04-11,Sudeste,36,Padrão,Mensal,Boleto,51,115.02,3,1,6,42.7,5,Sim,0,
CUST-03021,2026-03-29,Sudeste,63,Básico,Mensal,Boleto,3,64.5,1,1,8,32.3,3,Sim,1,2026-04-01
CUST-03022,2022-10-13,Nordeste,33,Padrão,Mensal,Boleto,45,79.59,0,1,5,36.3,3,Sim,0,
CUST-03023,2026-05-13,Sul,49,Básico,Bienal,Pix,1,88.28,1,1,6,33.8,6,Sim,0,
CUST-03024,2022-11-02,Sul,52,Premium,Mensal,Pix,44,170.69,2,2,9,15.4,10,Sim,1,2026-01-01
CUST-03025,2024-01-28,Sudeste,33,Básico,Mensal,Boleto,29,51.29,1,1,9,26.5,3,Sim,0,
CUST-03026,2024-03-15,Sudeste,30,Básico,Bienal,Cartão,27,43.08,3,1,8,117.2,8,Não,0,
CUST-03027,2024-02-16,Sudeste,48,Básico,Mensal,Cartão,28,72.29,3,0,6,33.7,8,Sim,0,
CUST-03028,2022-11-17,Centro-Oeste,46,Premium,Mensal,Cartão,44,144.73,0,1,5,25.2,6,Não,0,
CUST-03029,2025-08-11,Sul,22,Padrão,Anual,Boleto,10,110.21,5,3,5,44.4,2,Sim,0,
CUST-03030,2023-04-25,Sudeste,25,Básico,Mensal,Pix,38,73.97,1,1,10,13.7,2,Sim,0,
CUST-03031,2022-10-29,Nordeste,18,Básico,Bienal,Pix,44,49.9,3,0,8,26.3,5,Sim,0,
CUST-03032,2024-07-07,Sudeste,46,Padrão,Mensal,Pix,24,88.65,4,0,7,28.1,5,Não,1,2026-02-22
CUST-03033,2025-03-03,Sudeste,36,Padrão,Anual,Boleto,16,92.42,1,0,7,44.6,15,Não,0,
CUST-03034,2025-12-07,Sudeste,37,Básico,Mensal,Cartão,6,45.16,1,2,9,33.7,16,Não,1,2026-05-09
CUST-03035,2020-07-08,Norte,19,Premium,Anual,Pix,72,162.21,2,0,5,34.6,10,Sim,0,
CUST-03036,2024-02-19,Nordeste,26,Básico,Anual,Boleto,28,64.21,2,1,6,32.5,1,Sim,0,
CUST-03037,2026-01-10,Nordeste,33,Padrão,Anual,Boleto,5,109.18,2,0,8,20.2,14,Não,0,
CUST-03038,2025-06-17,Sudeste,31,Básico,Anual,Pix,12,47.33,3,0,8,34.8,3,Sim,1,2026-05-12
CUST-03039,2025-01-10,Sudeste,40,Padrão,Anual,Cartão,17,110.76,1,1,9,36.1,10,Não,0,
CUST-03040,2022-09-23,Nordeste,46,Padrão,Mensal,Débito automático,45,85.17,2,2,9,28.1,2,Não,1,2026-04-10
CUST-03041,2025-06-23,Sudeste,66,Padrão,Mensal,Pix,12,110.75,3,0,5,40.3,9,Sim,1,2026-03-19
CUST-03042,2025-02-14,Centro-Oeste,39,Padrão,Mensal,Débito automático,16,78.19,2,1,0,22.5,10,Sim,1,2026-03-27
CUST-03043,2023-03-10,Nordeste,52,Premium,Mensal,Boleto,40,180.95,6,1,8,27.4,6,Não,0,
CUST-03044,2024-11-11,Sul,29,Padrão,Mensal,Débito automático,19,91.7,2,0,5,57.2,5,Não,1,2026-04-05
CUST-03045,2024-04-11,Nordeste,19,Padrão,Anual,Cartão,27,107.39,2,1,8,23.2,5,Sim,1,2026-02-07
CUST-03046,2025-10-16,Norte,35,Padrão,Anual,Pix,8,108.5,1,0,10,26.2,12,Não,0,
CUST-03047,2025-08-31,Sul,20,Premium,Bienal,Cartão,10,141.23,0,0,5,36.9,7,Não,0,
CUST-03048,2025-07-30,Nordeste,39,Básico,Mensal,Cartão,11,70.69,2,0,8,62.0,1,Sim,0,
CUST-03049,2024-06-30,Centro-Oeste,30,Básico,Anual,Cartão,24,51.29,3,0,9,47.4,5,Sim,0,
CUST-03050,2024-03-28,Sudeste,18,Básico,Anual,Pix,27,54.71,2,0,8,36.1,12,Não,0,
CUST-03051,2024-02-19,Centro-Oeste,60,Premium,Bienal,Pix,28,149.62,4,0,8,32.0,16,Não,0,
CUST-03052,2022-04-15,Sudeste,33,Básico,Anual,Boleto,51,81.59,1,3,3,11.7,15,Sim,0,
CUST-03053,2025-02-22,Nordeste,19,Básico,Mensal,Cartão,16,42.62,1,1,7,35.0,6,Sim,0,
CUST-03054,2025-11-05,Nordeste,50,Padrão,Mensal,Cartão,7,105.02,0,2,7,21.4,2,Sim,1,2026-05-24
CUST-03055,2023-01-28,Nordeste,30,Básico,Bienal,Pix,41,50.27,0,2,9,20.5,6,Sim,0,
CUST-03056,2024-02-02,Sul,52,Básico,Anual,Boleto,29,74.28,1,0,9,17.4,23,Sim,0,
CUST-03057,2023-04-14,Nordeste,30,Padrão,Anual,Cartão,39,131.5,2,0,6,47.6,2,Não,0,
CUST-03058,2024-01-25,Sudeste,33,Básico,Anual,Boleto,29,50.18,0,2,3,24.8,1,Sim,0,
CUST-03059,2025-02-04,Sudeste,43,Premium,Anual,Cartão,17,160.96,1,0,4,16.5,3,Sim,0,
CUST-03060,2025-01-24,Sudeste,46,Básico,Anual,Pix,17,53.61,1,0,10,29.4,12,Não,0,
CUST-03061,2025-04-13,Sul,48,Premium,Bienal,Boleto,14,173.53,2,1,7,59.1,4,Sim,0,
CUST-03062,2021-11-21,Sul,38,Padrão,Bienal,Pix,56,95.52,2,1,4,19.1,12,Sim,1,2026-02-04
CUST-03063,2020-07-12,Sudeste,45,Básico,Mensal,Boleto,72,71.68,2,0,4,62.9,29,Sim,1,2026-05-05
CUST-03064,2023-07-10,Centro-Oeste,48,Básico,Mensal,Débito automático,36,53.43,0,0,8,38.2,9,Sim,0,
CUST-03065,2024-09-22,Sudeste,41,Padrão,Mensal,Cartão,21,130.41,1,0,7,62.5,2,Sim,0,
CUST-03066,2025-04-02,Sul,37,Básico,Mensal,Pix,15,39.0,5,1,10,29.0,13,Sim,1,2026-06-15
CUST-03067,2023-10-07,Sudeste,22,Básico,Anual,Débito automático,33,64.28,1,3,7,46.1,37,Não,0,
